user_id;longitude;latitude;elevation;tracked_at;accuracy
1;8.3936978;47.41724310000001;462.0;1970-01-18T23:07:21Z;0
1;8.3935204;47.4172965;462.0;1970-01-18T23:07:21Z;0
1;8.393253999999999;47.4175182;462.0;1970-01-18T23:07:21Z;0
1;8.3931534;47.4174749;462.0;1970-01-18T23:07:21Z;0
1;8.3930926;47.4174453;462.0;1970-01-18T23:07:21Z;0
1;8.3929554;47.4174657;462.0;1970-01-18T23:07:21Z;0
1;8.392844;47.4174849;462.0;1970-01-18T23:07:21Z;0
1;8.3927504;47.4175694;462.0;1970-01-18T23:07:21Z;0
1;8.3927786;47.417743200000004;462.0;1970-01-18T23:07:21Z;0
1;8.3926919;47.4177746;462.0;1970-01-18T23:07:21Z;0
1;8.3926379;47.4179646;462.0;1970-01-18T23:07:21Z;0
1;8.3925174;47.418083;462.0;1970-01-18T23:07:21Z;0
1;8.392415199999999;47.418047200000004;462.0;1970-01-18T23:07:21Z;0
1;8.3923931;47.4181214;463.0;1970-01-18T23:07:21Z;0
1;8.3920713;47.4180035;463.0;1970-01-18T23:07:21Z;0
1;8.3948882;47.418028;0.0;1970-01-18T23:07:21Z;0
1;8.3878722;47.4148438;0.0;1970-01-18T23:07:21Z;0
1;8.3878722;47.4148438;0.0;1970-01-18T23:07:21Z;0
1;8.3844255;47.4160219;0.0;1970-01-18T23:07:21Z;0
1;8.3927203;47.4209625;0.0;1970-01-18T23:07:21Z;0
1;8.3882689;47.4207607;465.0;1970-01-18T23:07:21Z;0
1;8.388223599999998;47.4208214;465.0;1970-01-18T23:07:21Z;0
1;8.3881463;47.4209041;465.0;1970-01-18T23:07:21Z;0
1;8.3881607;47.4209516;465.0;1970-01-18T23:07:21Z;0
1;8.3881425;47.4209485;465.0;1970-01-18T23:07:21Z;0
1;8.388055;47.42093;465.0;1970-01-18T23:07:21Z;0
1;8.388019900000002;47.4209537;465.0;1970-01-18T23:07:21Z;0
1;8.3879258;47.4209865;465.0;1970-01-18T23:07:21Z;0
1;8.387853699999999;47.4210303;465.0;1970-01-18T23:07:21Z;0
1;8.387843700000001;47.4210598;465.0;1970-01-18T23:07:21Z;0
